Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,833,12,P:System.Windows.Forms.Control.Controls,,,,,this.panel1.Controls.Add(this.numericUpDownWidth);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,833,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.panel1.Controls.Add(this.numericUpDownWidth);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,832,12,T:System.Windows.Forms.Label,,,,,this.panel1.Controls.Add(this.label1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,832,12,T:System.Windows.Forms.Panel,,,,,this.panel1.Controls.Add(this.label1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,832,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.panel1.Controls.Add(this.label1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,832,12,P:System.Windows.Forms.Control.Controls,,,,,this.panel1.Controls.Add(this.label1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,832,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.panel1.Controls.Add(this.label1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,831,12,T:System.Windows.Forms.Panel,,,,,"this.tableLayoutPanel1.SetColumnSpan(this.panel1, 3);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,831,12,T:System.Windows.Forms.TableLayoutPanel,,,,,"this.tableLayoutPanel1.SetColumnSpan(this.panel1, 3);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,831,12,"M:System.Windows.Forms.TableLayoutPanel.SetColumnSpan(System.Windows.Forms.Control,System.Int32)",,,,,"this.tableLayoutPanel1.SetColumnSpan(this.panel1, 3);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,827,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.tableLayoutPanel1.TabIndex = 35;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,827,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.tableLayoutPanel1.TabIndex = 35;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,826,12,T:System.Windows.Forms.TableLayoutPanel,,,,,"this.tableLayoutPanel1.Size = new System.Drawing.Size(306, 532);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,826,12,P:System.Windows.Forms.Control.Size,,,,,"this.tableLayoutPanel1.Size = new System.Drawing.Size(306, 532);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,825,12,T:System.Windows.Forms.SizeType,,,,,"this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle(System.Windows.Forms.SizeType.Absolute, 20F));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,825,12,T:System.Windows.Forms.SizeType,,,,,"this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle(System.Windows.Forms.SizeType.Absolute, 20F));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,825,12,F:System.Windows.Forms.SizeType.Absolute,,,,,"this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle(System.Windows.Forms.SizeType.Absolute, 20F));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,825,12,T:System.Windows.Forms.RowStyle,,,,,"this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle(System.Windows.Forms.SizeType.Absolute, 20F));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,825,12,"M:System.Windows.Forms.RowStyle.#ctor(System.Windows.Forms.SizeType,System.Single)",,,,,"this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle(System.Windows.Forms.SizeType.Absolute, 20F));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,825,12,T:System.Windows.Forms.TableLayoutPanel,,,,,"this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle(System.Windows.Forms.SizeType.Absolute, 20F));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,825,12,T:System.Windows.Forms.TableLayoutRowStyleCollection,,,,,"this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle(System.Windows.Forms.SizeType.Absolute, 20F));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,825,12,P:System.Windows.Forms.TableLayoutPanel.RowStyles,,,,,"this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle(System.Windows.Forms.SizeType.Absolute, 20F));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,825,12,M:System.Windows.Forms.TableLayoutRowStyleCollection.Add(System.Windows.Forms.RowStyle),,,,,"this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle(System.Windows.Forms.SizeType.Absolute, 20F));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,824,12,T:System.Windows.Forms.RowStyle,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,824,12,M:System.Windows.Forms.RowStyle.#ctor,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,824,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,824,12,T:System.Windows.Forms.TableLayoutRowStyleCollection,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,824,12,P:System.Windows.Forms.TableLayoutPanel.RowStyles,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,824,12,M:System.Windows.Forms.TableLayoutRowStyleCollection.Add(System.Windows.Forms.RowStyle),,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,823,12,T:System.Windows.Forms.RowStyle,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,823,12,M:System.Windows.Forms.RowStyle.#ctor,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,823,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,823,12,T:System.Windows.Forms.TableLayoutRowStyleCollection,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,823,12,P:System.Windows.Forms.TableLayoutPanel.RowStyles,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,823,12,M:System.Windows.Forms.TableLayoutRowStyleCollection.Add(System.Windows.Forms.RowStyle),,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,822,12,T:System.Windows.Forms.RowStyle,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,822,12,M:System.Windows.Forms.RowStyle.#ctor,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,822,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,822,12,T:System.Windows.Forms.TableLayoutRowStyleCollection,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,822,12,P:System.Windows.Forms.TableLayoutPanel.RowStyles,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,822,12,M:System.Windows.Forms.TableLayoutRowStyleCollection.Add(System.Windows.Forms.RowStyle),,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,821,12,T:System.Windows.Forms.RowStyle,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,821,12,M:System.Windows.Forms.RowStyle.#ctor,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,821,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,821,12,T:System.Windows.Forms.TableLayoutRowStyleCollection,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,821,12,P:System.Windows.Forms.TableLayoutPanel.RowStyles,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,821,12,M:System.Windows.Forms.TableLayoutRowStyleCollection.Add(System.Windows.Forms.RowStyle),,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,820,12,T:System.Windows.Forms.RowStyle,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,820,12,M:System.Windows.Forms.RowStyle.#ctor,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,820,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,820,12,T:System.Windows.Forms.TableLayoutRowStyleCollection,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,820,12,P:System.Windows.Forms.TableLayoutPanel.RowStyles,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,820,12,M:System.Windows.Forms.TableLayoutRowStyleCollection.Add(System.Windows.Forms.RowStyle),,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,819,12,T:System.Windows.Forms.RowStyle,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,819,12,M:System.Windows.Forms.RowStyle.#ctor,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,819,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,819,12,T:System.Windows.Forms.TableLayoutRowStyleCollection,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,819,12,P:System.Windows.Forms.TableLayoutPanel.RowStyles,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,819,12,M:System.Windows.Forms.TableLayoutRowStyleCollection.Add(System.Windows.Forms.RowStyle),,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,818,12,T:System.Windows.Forms.RowStyle,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,818,12,M:System.Windows.Forms.RowStyle.#ctor,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,818,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,818,12,T:System.Windows.Forms.TableLayoutRowStyleCollection,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.Designer.cs,818,12,P:System.Windows.Forms.TableLayoutPanel.RowStyles,,,,,this.tableLayoutPanel1.RowStyles.Add(new System.Windows.Forms.RowStyle());
